Lines,DTS,DTA,PH,EH,EN,BW,BL,SL,SPAD1,SPAD1_Date,SPAD2,SPAD2_Date,ST,StPu,StPi,Kinki,Prolif,NBR
Zv.0210_P1_P5_P1.2.1.1,6/30/23,6/28/23,209,91,8,8.9,58.5,14,65.5,7/19/23,58,8/3/23,N,N,N,,,2
Zv.0210_P1_P5_P1.2.1.1,7/5/23,7/1/23,193,70,2,7.9,60.3,13.9,51.8,7/17/23,37.6,8/10/23,N,N,N,,,1
Zv.0210_P1_P5_P2.1.1.1,7/1/23,7/2/23,177,70,4,,,,,,,,N,N,N,1,1,
Zv.0210_P1_P5_P2.1.1.1,7/1/23,6/30/23,196,81,2,7.4,59,13.7,53.3,7/20/23,45.8,8/3/23,N,N,N,,,0
Zv.0210_P1_P5_P2.1.1.1,6/30/23,6/30/23,194,68,2,7.9,67.2,14.9,57.1,7/18/23,,,N,N,N,,,1
Zv.0410_P2_P3_P1.1.1.1,7/1/23,6/26/23,,,,,,,,,,,N,N,N,0,1,
Zv.0410_P2_P3_P1.1.1.1,7/1/23,7/1/23,173,70,3,,,,,,51,8/3/23,N,N,N,0,1,
Zv.0410_P2_P3_P1.1.1.1,7/1/23,7/1/23,145,55,3,6.7,50.2,11.9,50.8,7/20/23,30.9,8/3/23,N,N,N,,,2
Zv.0410_P2_P3_P1.1.1.1,6/28/23,6/26/23,195,77,2,7.2,57.1,14.8,,,,,N,N,N,,,2
Zv.0410_P2_P3_P1.1.1.1,6/30/23,6/30/23,153,54,2,7,51.1,12.8,56.5,7/17/23,,,N,Y,N,,,0
Zv.0410_P2_P3_P1.1.1.1,7/2/23,7/1/23,212,80,2,9.7,76.1,14.7,67.6,7/18/23,,,N,N,N,,,1
#N/A,7/4/23,7/1/23,,,,,,,,,,,N,N,N,0,1,
#N/A,7/7/23,7/6/23,235,90,2,8.8,72.6,14.9,59.5,7/15/23,,,N,N,N,,,2
#N/A,7/5/23,7/2/23,204,84,2,9.5,70.1,16.6,62.7,7/17/23,,,N,N,N,,,2
Zv.0410_P2_P3_P1.3.1.1,7/24/23,7/21/23,198,47,1,,,,,,,,N,N,N,0,1,
Zv.0410_P2_P3_P1.3.1.1,8/2/23,7/25/23,,,,,,,,,,,N,N,N,,,0
Zv.0410_P2_P3_P1.3.1.1,7/30/23,7/27/23,,,,,,,36.6,7/18/23,,,N,N,N,,,1
Zv.0410_P2_P3_P2.1.1.1,7/4/23,7/4/23,225,95,3,,,,,,36.4,8/7/23,N,N,N,0,1,
Zv.0410_P2_P3_P2.1.1.1,7/6/23,7/5/23,143,50,2,6,38,13,,,,,N,N,N,,,0
Zv.0410_P2_P3_P2.1.1.1,7/5/23,7/5/23,231,102,2,8.4,69.9,12.9,54.9,7/17/23,40.6,8/10/23,N,N,N,,,2
Zv.0410_P2_P3_P2.2.1.1,7/5/23,7/5/23,190,70,2,,,,,,,,N,N,N,1,1,
Zv.0410_P2_P3_P2.2.1.1,7/1/23,7/1/23,204,65,2,,,,,,38.5,8/3/23,N,N,N,0,1,
Zv.0410_P2_P3_P2.2.1.1,7/2/23,7/2/23,183,50,2,7.5,61.7,13.4,,,,,N,N,N,,,1
Zv.0410_P2_P3_P2.2.1.1,7/4/23,7/3/23,202,68,2,7.6,65,16,57,7/16/23,35.7,8/7/23,N,N,N,0,1,1
Zv.0410_P2_P3_P2.2.1.1,7/1/23,7/1/23,207,91,2,6.8,65.4,15,55.4,7/17/23,38.5,8/3/23,N,N,N,,,1
Zv.0410_P2_P3_P2.2.1.1,7/3/23,7/2/23,184,62,3,7.5,58.5,13,59.1,7/17/23,42.2,8/5/23,N,N,Y,,,1
Zv.0410_P2_P4_P1.2.1.1,7/5/23,7/4/23,,,,,,,,,,,N,N,N,1,3,
Zv.0410_P2_P4_P1.2.1.1,7/6/23,7/6/23,177,71,1,8.3,62.8,13.4,42.3,7/20/23,24,8/10/23,N,N,N,,,2
Zv.0410_P2_P4_P1.2.1.1,7/7/23,7/5/23,178,67,3,6.5,54,13.8,48.1,7/17/23,27.1,8/10/23,N,N,N,,,0
Zv.0410_P2_P4_P2.1.1.1,7/4/23,7/4/23,200,87,2,,,,,,,,N,N,N,0,2,
Zv.0410_P2_P4_P2.1.1.1,7/2/23,7/4/23,190,73,3,8.8,73,14.4,55.1,7/19/23,7.4,8/5/23,N,N,N,,,1
Zv.0410_P2_P4_P2.1.1.1,7/2/23,7/2/23,205,85,3,9.8,75.7,14.5,53.9,7/18/23,,,N,N,N,,,1
Zv.0410_P2_P5_P1.1.1.1,6/27/23,6/27/23,215,95,3,,,,,,,,N,N,Y,1,1,
Zv.0410_P2_P5_P1.1.1.1,7/2/23,7/2/23,213,72,3,9.2,72.5,15.1,63.4,7/15/23,49,8/5/23,N,N,N,,,2
Zv.0410_P2_P5_P1.1.1.1,7/2/23,7/1/23,211,80,3,7,55,14,55.5,7/16/23,14.1,8/5/23,N,N,N,,,2
Zv.0410_P2_P5_P1.2.1.1,7/2/23,7/2/23,,,,,,,,,,,N,N,N,2,1,
Zv.0410_P2_P5_P1.2.1.1,7/2/23,7/2/23,187,60,3,5.9,67.8,13.9,,,,,N,N,N,,,2
Zv.0410_P2_P5_P1.2.1.1,7/2/23,7/2/23,185,73,4,6.1,59.8,14.2,55,7/18/23,,,N,N,N,,,1
Zx.0140_P2_P1_P1.1.1.1,7/1/23,7/1/23,185,67,2,,,,,,39.1,8/3/23,N,N,N,1,1,
Zx.0140_P2_P1_P1.1.1.1,6/29/23,6/28/23,191,73,2,7.6,55,15.6,52.5,7/19/23,42,8/2/23,N,N,N,,,2
Zx.0140_P2_P1_P1.1.1.1,7/2/23,7/2/23,202,90,2,8.3,65.6,15.7,53,7/18/23,,,N,N,N,,,1
Zx.0140_P2_P1_P1.2.1.1,7/1/23,6/29/23,178,62,3,,,,,,23.5,8/3/23,N,N,N,0,1,
Zx.0140_P2_P1_P1.2.1.1,7/2/23,6/27/23,135,39,2,5.8,38.8,11,,,,,N,N,N,,,0
Zx.0140_P2_P1_P1.2.1.1,6/28/23,6/27/23,175,55,3,8.4,64.5,13,59.7,7/18/23,,,N,Y,Y,,,1
Zx.0140_P2_P2_P1.1.1.1,6/28/23,6/26/23,190,73,3,,,,,,,,N,N,N,1,1,
Zx.0140_P2_P2_P1.1.1.1,6/29/23,6/29/23,169,60,2,5.4,37.6,14.3,47.4,7/19/23,28.8,8/2/23,N,N,N,,,0
Zx.0140_P2_P2_P1.1.1.1,6/30/23,6/28/23,180,90,3,7.2,62.3,15,58.8,7/18/23,,,N,N,N,,,1
Zx.0140_P2_P2_P1.2.1.1,6/29/23,6/29/23,260,103,3,,,,,,44.9,8/2/23,N,N,N,1,1,
Zx.0140_P2_P2_P1.2.1.1,6/30/23,6/30/23,212,67,4,7.5,60.1,15.1,62.9,7/19/23,48.9,8/3/23,N,N,N,,,1
Zx.0140_P2_P2_P1.2.1.1,7/1/23,6/30/23,210,82,4,8.8,70.2,12.5,64.1,7/16/23,,,N,N,N,,,0
Zx.0140_P2_P3_P1.1.1.1,7/4/23,7/1/23,200,65,1,,,,,,30.3,8/7/23,N,N,N,0,1,
Zx.0140_P2_P3_P1.1.1.1,7/1/23,6/29/23,194,75,2,7.1,54,14.6,59.1,7/19/23,38.1,8/3/23,N,N,N,,,1
Zx.0140_P2_P3_P1.1.1.1,7/2/23,7/1/23,199,70,2,7.7,58.1,14,57.5,7/16/23,44.8,8/5/23,N,N,N,,,1
Zx.0140_P2_P3_P1.2.1.1,7/1/23,6/29/23,186,76,6,,,,,,47.6,8/3/23,N,N,Y,1,2,
Zx.0140_P2_P3_P1.2.1.1,7/5/23,7/4/23,177,50,3,11,70.1,13,58.2,7/18/23,,,N,N,Y,,,2
Zx.0140_P2_P3_P1.2.1.1,7/1/23,6/29/23,219,93,6,9.9,67.2,14.5,59.6,7/16/23,36.9,8/3/23,N,N,Y,,,2
Zx.0140_P2_P4_P1.1.1.1,7/14/23,7/16/23,213,57,1,,,,,,,,N,N,N,0,1,
Zx.0140_P2_P4_P1.1.1.1,7/5/23,7/4/23,210,74,1,7.6,56.4,14.5,56.9,7/19/23,30.6,8/10/23,N,N,N,,,2
Zx.0140_P2_P4_P1.1.1.1,7/10/23,7/4/23,182,51,1,7.6,57,13.9,32.4,7/17/23,,,N,N,N,0,1,1
Zx.0150_P2_P1_P1.1.1.1,7/4/23,7/4/23,180,60,2,,,,,,,,N,N,N,1,1,
Zx.0150_P2_P1_P1.1.1.1,7/5/23,7/3/23,194,65,2,9.7,64.5,14.7,67.7,7/20/23,26.4,8/10/23,N,N,Y,,,2
Zx.0150_P2_P1_P1.1.1.1,7/1/23,7/1/23,193,73,3,9.6,63.4,14.7,58.6,7/17/23,56.3,8/5/23,N,N,N,,,1
Zx.0150_P2_P1_P1.2.1.1,6/29/23,6/27/23,,,,,,,,,,,N,N,N,1,1,
Zx.0150_P2_P1_P1.2.1.1,7/1/23,7/2/23,218,84,3,7.3,59.1,14.4,62.8,7/19/23,30.3,8/3/23,N,N,Y,,,2
Zx.0150_P2_P1_P1.2.1.1,6/30/23,7/1/23,195,82,6,6.4,55.8,14,52.1,7/16/23,9.1,8/3/23,N,Y,Y,,,2
Zx.0150_P2_P2_P1.1.1.1,7/2/23,7/2/23,203,80,2,,,,,,49.5,8/5/23,N,N,N,1,1,
Zx.0150_P2_P2_P1.1.1.1,7/3/23,7/3/23,194,70,2,9,,13.9,59.7,7/19/23,37.3,8/5/23,N,N,N,,,2
Zx.0150_P2_P2_P1.1.1.1,7/2/23,7/1/23,174,53,2,8.8,67,14.1,55.2,7/17/23,46.5,8/5/23,N,N,N,,,1
Zx.0150_P2_P3_P1.1.1.1,7/1/23,6/30/23,,,,,,,,,,,N,N,N,0,2,
Zx.0150_P2_P3_P1.1.1.1,7/3/23,7/1/23,170,50,3,8,54.5,14,,,,,N,N,N,,,1
Zx.0150_P2_P3_P1.1.1.1,7/3/23,6/30/23,202,70,3,8.3,70,13.1,59.5,7/17/23,,,N,N,N,,,2
Zx.0150_P2_P3_P1.3.1.1,7/2/23,7/1/23,197,71,3,,,,,,25.2,8/5/23,N,N,N,1,1,
Zx.0150_P2_P3_P1.3.1.1,NA,NA,,,,,,,,,,,,,,,,
Zx.0150_P2_P3_P1.3.1.1,7/1/23,7/1/23,199,85,3,6.6,53.2,13,61.1,7/16/23,25.8,8/3/23,N,N,N,,,0
Zx.0150_P2_P4_P1.1.1.1,7/2/23,6/29/23,,,,,,,,,,,N,N,N,0,1,
Zx.0150_P2_P4_P1.1.1.1,7/2/23,6/28/23,167,65,2,5.5,41.5,13.8,,,,,N,N,N,,,1
Zx.0150_P2_P4_P1.1.1.1,7/1/23,7/2/23,202,95,3,5.8,44.7,14.8,51.8,7/17/23,32.7,8/3/23,N,Y,N,,,2
Zx.0150_P2_P4_P1.2.1.1,7/2/23,7/1/23,,,,,,,,,,,N,N,N,,,
Zx.0150_P2_P4_P1.2.1.1,6/29/23,6/30/23,196,65,2,8.4,65,14,58.1,7/20/23,51.4,8/2/23,N,N,N,,,1
Zx.0150_P2_P4_P1.2.1.1,7/1/23,7/1/23,207,71,2,9.9,77.1,14.5,56.6,7/16/23,53.4,8/3/23,N,N,Y,,,2
Zx.0150_P2_P5_P1.1.1.1,6/30/23,6/28/23,195,69,2,,,,,,,,N,N,N,0,1,
Zx.0150_P2_P5_P1.1.1.1,6/28/23,6/26/23,178,55,2,8.2,59,14,53.9,7/20/23,28.2,8/2/23,N,N,N,,,1
Zx.0150_P2_P5_P1.1.1.1,6/27/23,6/27/23,175,62,4,6.8,53.6,13.9,55.9,7/16/23,34.7,8/1/23,N,N,N,,,1
Zx.0150_P2_P5_P1.2.1.1,7/3/23,7/2/23,212,80,3,,,,,,32.4,8/5/23,N,N,N,1,1,
Zx.0150_P2_P5_P1.2.1.1,7/2/23,7/1/23,202,73,2,7.1,54.4,13.5,51.5,7/18/23,34.3,8/5/23,N,N,N,,,2
Zx.0150_P2_P5_P1.2.1.1,6/28/23,6/29/23,223,93,3,8.3,68.8,14.4,60.5,7/18/23,,,N,N,N,,,2
Zx.0220_P2_P3_P1.3.1.1,6/25/23,6/26/23,210,88,3,,,,,,,,N,N,N,0,1,
Zx.0220_P2_P3_P1.3.1.1,6/30/23,7/2/23,177,72,5,9.3,59.7,13.9,,,,,N,N,N,,,1
Zx.0220_P2_P3_P1.3.1.1,6/27/23,6/28/23,221,73,3,8.1,,14.4,59.4,7/17/23,,,N,N,N,,,2
Zx.0220_P2_P5_P1.4.1.1,6/30/23,6/30/23,185,73,5,,,,,,57.3,8/3/23,N,N,N,1,1,
Zx.0220_P2_P5_P1.4.1.1,6/25/23,6/26/23,199,75,3,7.8,62.1,13,61,7/19/23,51.5,7/31/23,N,N,N,,,2
Zx.0220_P2_P5_P1.4.1.1,6/27/23,6/28/23,193,75,3,8.3,62.2,14.8,63.9,7/18/23,,,N,N,N,,,1
Zx.0220_P2_P1_P1.2.1.1,7/3/23,7/2/23,173,55,3,,,,,,,,N,N,N,1,1,
Zx.0220_P2_P1_P1.2.1.1,7/6/23,7/5/23,167,50,2,7.4,65.4,13.6,56.9,7/18/23,,,N,N,N,,,2
Zx.0220_P2_P1_P1.2.1.1,7/11/23,7/8/23,176,62,2,7.8,70.1,14,54.2,7/18/23,,,N,N,N,,,2
Zx.0220_P2_P1_P2.1.1.1,7/4/23,7/4/23,204,63,3,,,,,,,,N,N,N,0,1,
Zx.0220_P2_P1_P2.1.1.1,7/4/23,7/4/23,180,59,1,7.1,63.1,13.1,54.3,7/19/23,18,8/7/23,N,N,N,,,2
Zx.0220_P2_P1_P2.1.1.1,6/30/23,6/28/23,193,73,2,7.4,66.9,13.7,59.4,7/17/23,,,N,Y,Y,,,1
Zx.0220_P2_P1_P2.3.1.1,7/3/23,7/2/23,171,67,2,,,,,,37.3,8/5/23,N,N,N,0,1,
Zx.0220_P2_P1_P2.3.1.1,7/3/23,6/30/23,157,63,1,8,60.5,13.3,,,,,N,N,N,,,1
Zx.0220_P2_P1_P2.3.1.1,7/2/23,7/2/23,195,172,2,8.1,66.1,13,61.4,7/17/23,16.1,8/5/23,N,Y,Y,,,1
Zx.0220_P2_P2_P1.2.1.1,7/5/23,7/2/23,176,55,2,,,,,,3.9,8/9/23,N,N,N,0,1,
Zx.0220_P2_P2_P1.2.1.1,7/2/23,6/30/23,187,63,2,7.2,51.6,14.3,53.2,7/19/23,32.8,8/5/23,N,N,N,,,1
Zx.0220_P2_P2_P1.2.1.1,7/1/23,6/29/23,186,50,2,8.7,64,13.4,52.6,7/18/23,,,N,N,N,,,1
Zx.0220_P2_P2_P2.3.1.1,7/4/23,7/4/23,220,87,3,,,,,,21.8,8/7/23,N,N,N,1,1,
Zx.0220_P2_P2_P2.3.1.1,7/2/23,7/3/23,201,70,2,7.6,56.4,12.8,51.2,7/20/23,36.2,8/5/23,N,N,N,,,1
Zx.0220_P2_P2_P2.3.1.1,7/9/23,7/11/23,191,60,1,9.1,61.5,12.8,55.8,7/17/23,13.8,8/15/23,N,N,N,,,2
Zx.0220_P2_P3_P1.1.1.1,7/1/23,6/28/23,201,91,2,,,,,,40.9,8/3/23,N,N,N,0,1,
Zx.0220_P2_P3_P1.1.1.1,7/3/23,7/2/23,200,89,2,8.2,52.1,13.7,59.4,7/19/23,19.6,8/5/23,N,N,N,,,1
Zx.0220_P2_P3_P1.1.1.1,7/1/23,6/29/23,232,106,5,9.5,64.5,12.7,65.6,7/18/23,,,N,N,N,,,1
Zx.0220_P2_P3_P2.2.1.1,7/1/23,6/27/23,198,68,2,,,,,,41.9,8/3/23,N,N,N,0,1,
Zx.0220_P2_P3_P2.2.1.1,6/29/23,6/27/23,177,55,2,8.3,58.1,13.1,58.4,7/19/23,38.8,8/2/23,N,N,N,,,1
Zx.0220_P2_P3_P2.2.1.1,7/1/23,6/30/23,198,85,3,7.2,59.1,14.5,53.4,7/17/23,12.7,8/3/23,N,N,N,,,1
Zx.0220_P2_P4_P1.1.1.1,7/1/23,7/1/23,214,82,3,,,,,,49.8,8/3/23,N,N,N,0,1,
Zx.0220_P2_P4_P1.1.1.1,6/30/23,6/30/23,204,86,4,8,68,13.2,69.2,7/19/23,54.2,8/3/23,N,N,Y,,,2
Zx.0220_P2_P4_P1.1.1.1,6/30/23,6/28/23,203,73,3,7.6,64.9,13.8,59.9,7/17/23,,,N,N,Y,,,2
Zx.0220_P2_P5_P1.1.1.1,7/4/23,7/1/23,154,64,3,,,,,,5.3,8/7/23,N,N,N,0,1,
Zx.0220_P2_P5_P1.1.1.1,7/2/23,7/1/23,160,73,2,6.6,48.3,12.8,58.4,7/19/23,37.8,8/5/23,N,Y,Y,,,1
Zx.0220_P2_P5_P1.1.1.1,7/4/23,7/2/23,143,54,2,8,55.2,13,57.3,7/17/23,,,N,Y,Y,,,0
Zx.0220_P2_P5_P1.2.1.1,6/26/23,6/25/23,,,,,,,,,,,N,N,Y,,,
Zx.0220_P2_P5_P1.2.1.1,7/6/23,7/2/23,137,50,1,4.3,33.3,12.3,,,,,N,N,N,,,0
Zx.0220_P2_P5_P1.2.1.1,7/2/23,7/1/23,183,70,2,8.1,57.7,15.5,50,7/17/23,22.1,8/5/23,N,N,N,,,2
Zx.0220_P2_P5_P1.3.1.1,6/29/23,6/28/23,175,51,3,,,,,,48.7,8/2/23,N,N,N,0,1,
Zx.0220_P2_P5_P1.3.1.1,6/29/23,6/28/23,154,59,2,7,55.6,12.5,57.3,7/19/23,42,8/2/23,N,N,N,,,1
Zx.0220_P2_P5_P1.3.1.1,7/4/23,6/30/23,152,62,1,7.2,,14.1,42.9,7/17/23,,,N,N,N,0,1,0
Zx.0160_P2_P5_P2.3.1.1,7/7/23,7/6/23,170,47,3,,,,,,9.1,8/9/23,N,N,N,0,1,
Zx.0160_P2_P5_P2.3.1.1,NA,NA,,,,,,,,7/19/23,,,Y,N,N,,,0
Zx.0160_P2_P5_P2.3.1.1,7/27/23,7/28/23,,,,,,,33.8,7/16/23,,9/1/23,N,N,N,,,0
Zx.0130_P1_P1_P1.1.1.1,6/26/23,6/28/23,183,70,3,,,,,,,,N,N,N,1,1,
Zx.0130_P1_P1_P1.1.1.1,6/26/23,6/27/23,167,62,4,7.5,43.2,12.4,,,,,N,N,Y,,,1
Zx.0130_P1_P1_P1.1.1.1,6/30/23,6/29/23,175,55,3,9,52.6,12.4,64.1,7/16/23,34.6,8/3/23,N,N,N,,,1
Zx.0130_P1_P2_P1.1.1.1,6/23/23,6/23/23,198,90,6,,,,,,,,N,N,N,0,1,
Zx.0130_P1_P2_P1.1.1.1,6/26/23,6/26/23,191,85,6,8.5,59.6,14.9,57.4,7/19/23,31.9,7/31/23,N,N,N,,,1
Zx.0130_P1_P2_P1.1.1.1,6/26/23,6/26/23,194,52,6,8.2,62.9,14,54.4,7/17/23,42.4,7/31/23,N,N,N,,,2
Zx.0130_P1_P2_P1.2.1.1,7/3/23,7/1/23,197,70,4,,,,,,55.5,8/5/23,N,N,N,1,1,
Zx.0130_P1_P2_P1.2.1.1,6/26/23,7/2/23,181,50,4,8,63.9,14.6,51.7,7/19/23,34.2,7/31/23,N,N,N,,,1
Zx.0130_P1_P2_P1.2.1.1,7/1/23,7/1/23,200,68,2,8.2,54.1,14.6,52.5,7/17/23,44.3,8/5/23,N,N,N,,,1
Zx.0130_P1_P3_P1.1.1.1,7/6/23,7/5/23,195,76,2,,,,,,13.7,8/9/23,N,N,N,1,1,
Zx.0130_P1_P3_P1.1.1.1,7/6/23,7/5/23,180,60,3,7.3,55,13.1,39.6,7/20/23,6.3,8/10/23,N,N,N,,,1
Zx.0130_P1_P3_P1.1.1.1,6/29/23,6/30/23,190,72,5,8.4,59,12.8,63.8,7/16/23,29.5,8/2/23,N,N,N,,,1
Zx.0130_P1_P3_P1.2.1.1,6/29/23,6/30/23,238,93,4,,,,,,27.5,8/2/23,N,N,N,1,1,
Zx.0130_P1_P3_P1.2.1.1,7/2/23,6/30/23,207,67,2,7.4,59.9,14.9,54.1,7/20/23,16,8/5/23,N,N,N,,,1
Zx.0130_P1_P3_P1.2.1.1,6/27/23,6/27/23,202,84,4,8.7,66.3,14.7,57.5,7/17/23,,,N,N,N,,,1
Zx.0100_P4_P1_P1.1.1.1,6/27/23,6/26/23,192,68,2,,,,,,,,N,N,Y,1,1,
Zx.0100_P4_P1_P1.1.1.1,7/2/23,6/30/23,161,45,2,6.6,47.9,14,50,7/19/23,9.3,8/5/23,N,N,N,,,2
Zx.0100_P4_P1_P1.1.1.1,7/4/23,7/1/23,178,52,2,8.4,60.4,14.2,56.2,7/16/23,31,8/7/23,N,N,N,,,1
Zx.0100_P4_P1_P1.2.1.1,7/5/23,7/3/23,170,50,1,,,,,,,,N,N,N,0,1,
Zx.0100_P4_P1_P1.2.1.1,6/30/23,6/28/23,188,51,1,8.4,62,12.7,57.7,7/19/23,42.1,8/3/23,N,N,N,,,2
Zx.0100_P4_P1_P1.2.1.1,6/28/23,6/26/23,172,60,2,8.6,58.9,12.2,51.8,7/17/23,,,N,N,N,,,2
Zx.0100_P4_P2_P1.1.1.1,6/29/23,6/28/23,210,94,2,,,,,,,,N,N,Y,0,2,
Zx.0100_P4_P2_P1.1.1.1,6/28/23,6/28/23,195,80,3,6.8,49.6,14.3,47.8,7/20/23,32,8/2/23,N,N,Y,,,1
Zx.0100_P4_P2_P1.1.1.1,6/27/23,6/27/23,202,82,4,7.7,60.8,14,60.4,7/18/23,,,N,N,N,,,1
Zx.0100_P4_P2_P1.2.1.1,7/2/23,6/30/23,191,72,3,,,,,,22.7,8/5/23,N,N,N,1,1,
Zx.0100_P4_P2_P1.2.1.1,6/30/23,6/29/23,186,63,2,7,49.9,13.9,51.6,7/19/23,38.1,8/3/23,N,N,N,,,1
Zx.0100_P4_P2_P1.2.1.1,6/28/23,6/28/23,219,79,3,8.8,64.3,14.3,64.2,7/16/23,52.9,8/2/23,N,N,N,0,1,1
Zx.0100_P4_P3_P1.2.1.1,7/4/23,7/1/23,172,50,1,,,,,,22.9,8/7/23,N,N,N,0,1,
Zx.0100_P4_P3_P1.2.1.1,7/6/23,7/4/23,144,35,1,7.5,51.9,12.7,48.8,7/19/23,21.5,8/9/23,N,N,Y,0,1,0
Zx.0100_P4_P3_P1.2.1.1,6/30/23,6/26/23,176,57,2,9.2,53.8,13,60.6,7/16/23,35.6,8/3/23,N,N,N,,,1
Zx.0100_P4_P4_P1.1.1.1,6/28/23,6/28/23,200,83,2,,,,,,,,N,N,N,1,1,
Zx.0100_P4_P4_P1.1.1.1,7/3/23,7/3/23,188,64,2,7.6,54,14,56.6,7/19/23,36.5,8/5/23,N,N,N,,,1
Zx.0100_P4_P4_P1.1.1.1,7/1/23,7/1/23,212,70,2,8.7,61,12,60.1,7/16/23,,,N,N,Y,,,1
Zx.0100_P4_P4_P1.2.1.1,6/27/23,6/27/23,210,91,3,,,,,,39.5,8/1/23,N,N,N,1,1,
Zx.0100_P4_P4_P1.2.1.1,6/28/23,6/26/23,174,69,2,6.9,60.1,14,,,,,N,N,N,,,1
Zx.0100_P4_P4_P1.2.1.1,6/28/23,6/28/23,202,77,4,8.4,59.1,15,57.1,7/16/23,42,8/2/23,N,N,N,,,1
Zx.0100_P4_P5_P1.1.1.1,7/4/23,6/29/23,195,60,3,,,,,,5.4,8/7/23,N,N,Y,0,1,
Zx.0100_P4_P5_P1.1.1.1,7/2/23,6/30/23,191,75,3,7.8,57.6,14.4,55.3,7/19/23,15.4,8/5/23,N,N,N,,,2
Zx.0100_P4_P5_P1.1.1.1,7/1/23,6/30/23,183,54,2,7.7,54.1,14.4,43.7,7/17/23,26.1,8/5/23,N,Y,Y,,,2
Zx.0100_P4_P5_P1.2.1.1,6/27/23,6/27/23,140,65,2,,,,,,,,N,N,Y,1,1,
Zx.0100_P4_P5_P1.2.1.1,6/29/23,6/29/23,161,60,2,7.2,54.8,14.7,48.6,7/20/23,31,8/2/23,N,N,N,,,1
Zx.0100_P4_P5_P1.2.1.1,6/27/23,6/27/23,160,59,5,7.6,50.2,14,65.8,7/16/23,29,8/1/23,N,N,N,,,1
Zx.0100_P4_P2_P1.4.1.1,7/5/23,7/1/23,200,61,1,,,,,,14.2,8/9/23,N,N,Y,1,1,
Zx.0100_P4_P2_P1.4.1.1,7/5/23,7/4/23,185,55,2,9.2,66.1,12.5,65.1,7/20/23,27.6,8/10/23,N,N,N,,,1
Zx.0100_P4_P2_P1.4.1.1,6/28/23,6/28/23,226,56,2,9.2,69.8,13.1,25.6,7/17/23,,,N,N,N,,,2
Zx.0010_P4_P1_P1.2.1.1,6/27/23,6/27/23,182,75,2,,,,,,,,N,N,N,1,1,
Zx.0010_P4_P1_P1.2.1.1,6/29/23,6/28/23,208,84,5,8.2,66.8,14.2,61.3,7/19/23,53.6,8/2/23,N,N,N,,,1
Zx.0010_P4_P1_P1.2.1.1,6/30/23,6/30/23,202,69,3,7.4,55.6,15,59.4,7/16/23,41.6,8/3/23,N,N,N,,,2
Zx.0010_P4_P3_P1.1.1.1,7/12/23,7/6/23,188,58,3,,,,,,,,N,N,N,0,1,
Zx.0010_P4_P3_P1.1.1.1,6/28/23,6/27/23,162,66,3,6.7,48.5,13,,,,,N,N,N,,,2
Zx.0010_P4_P3_P1.1.1.1,7/1/23,6/29/23,196,58,3,7.9,54.5,13.7,69.9,7/16/23,10.6,8/3/23,N,N,N,,,3
Zx.0010_P4_P3_P1.3.1.1,6/26/23,6/26/23,151,38,2,,,,,,39.7,7/31/23,N,N,N,0,1,
Zx.0010_P4_P3_P1.3.1.1,6/26/23,6/26/23,135,29,2,7.8,57.4,14,60.9,7/19/23,55.6,7/31/23,N,N,N,,,0
Zx.0010_P4_P3_P1.3.1.1,6/25/23,6/25/23,173,55,2,10.1,69,13.2,53.7,7/18/23,,,N,N,N,,,1
Zx.0010_P4_P4_P1.1.1.1,6/28/23,6/28/23,200,75,2,,,,,,,,N,N,Y,1,1,
Zx.0010_P4_P4_P1.1.1.1,7/4/23,7/2/23,166,66,2,7.4,47.5,14.4,50.2,7/19/23,14.1,8/7/23,N,N,Y,,,1
Zx.0010_P4_P4_P1.1.1.1,7/1/23,7/1/23,163,54,2,8.4,56.9,13.8,52.2,7/17/23,47.3,8/5/23,N,Y,Y,,,0
Zx.0010_P4_P4_P1.2.1.1,6/25/23,6/25/23,197,65,2,,,,,,,,N,N,N,1,1,
Zx.0010_P4_P4_P1.2.1.1,6/26/23,6/26/23,177,64,5,7.4,60.9,12.4,60.9,7/19/23,31.2,7/31/23,N,N,N,,,1
Zx.0010_P4_P4_P1.2.1.1,6/26/23,6/26/23,195,72,3,6.7,,13.2,55.4,7/16/23,48.8,7/31/23,N,N,N,,,1
Zx.0010_P4_P4_P2.1.1.1,6/28/23,6/30/23,182,74,4,,,,,,,,N,Y,N,0,1,
Zx.0010_P4_P4_P2.1.1.1,7/1/23,6/30/23,175,67,2,10,61.2,14.2,,,,,N,N,N,,,1
Zx.0010_P4_P4_P2.1.1.1,6/25/23,6/25/23,190,58,4,9.8,79.2,16,55.7,7/16/23,56.7,7/31/23,N,N,N,,,1
Zx.0010_P4_P4_P2.4.1.1,7/1/23,6/29/23,205,90,3,,,,,,41.7,8/3/23,N,N,Y,1,1,
Zx.0010_P4_P4_P2.4.1.1,7/3/23,7/2/23,169,50,2,7.8,59.1,11.5,46.5,7/18/23,20.9,8/5/23,N,N,Y,,,1
Zx.0010_P4_P4_P2.4.1.1,7/1/23,6/30/23,195,92,3,6.5,50.5,13.8,53.6,7/18/23,,,N,N,Y,,,1
Zx.0010_P4_P2_P1.3.1.1,6/29/23,6/28/23,203,74,2,,,,,,,,N,N,N,0,1,
